; Number of ROIs: 4
; File Dimension: 2000 x 2000
;
; ROI name: Water
; ROI rgb value: {0, 0, 255}
; ROI npts: 651
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 1943
;
; ROI name: Desert
; ROI rgb value: {255, 255, 0}
; ROI npts: 1010
;
; ROI name: Urban
; ROI rgb value: {255, 0, 0}
; ROI npts: 721
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7, B8, B9, B10
  378,   203,  173595.0000,  3437955.0000,  31.03003712,  29.58081698,  -0.487047,  0.623236,  -0.343625,  0.143749,  0.121263,  0.066200,  0.031454,  0.015365,  0.005300,  0.003614
  379,   203,  173625.0000,  3437955.0000,  31.03004544,  29.58113076,  -0.483710,  0.623050,  -0.330695,  0.145811,  0.123994,  0.068234,  0.031507,  0.015847,  0.005514,  0.003855
  380,   203,  173655.0000,  3437955.0000,  31.03005376,  29.58144454,  -0.457037,  0.623067,  -0.338610,  0.144767,  0.122870,  0.067431,  0.031694,  0.015660,  0.005836,  0.003560
  381,   203,  173685.0000,  3437955.0000,  31.03006208,  29.58175833,  -0.484036,  0.627922,  -0.340896,  0.144526,  0.122388,  0.068047,  0.031641,  0.015553,  0.005407,  0.003400
  382,   203,  173715.0000,  3437955.0000,  31.03007040,  29.58207212,  -0.465995,  0.625242,  -0.343486,  0.144472,  0.122200,  0.067565,  0.031882,  0.015580,  0.005675,  0.003881
  383,   203,  173745.0000,  3437955.0000,  31.03007872,  29.58238590,  -0.485789,  0.629272,  -0.346591,  0.144713,  0.122013,  0.067645,  0.031721,  0.015392,  0.005327,  0.003667
  384,   203,  173775.0000,  3437955.0000,  31.03008704,  29.58269969,  -0.486076,  0.617465,  -0.333333,  0.143508,  0.120460,  0.066441,  0.031427,  0.015713,  0.005434,  0.003533
  385,   203,  173805.0000,  3437955.0000,  31.03009536,  29.58301347,  -0.453401,  0.622259,  -0.340948,  0.142464,  0.119818,  0.066333,  0.031427,  0.015446,  0.005809,  0.003426
  386,   203,  173835.0000,  3437955.0000,  31.03010367,  29.58332726,  -0.460441,  0.625541,  -0.355467,  0.141849,  0.118935,  0.065423,  0.031694,  0.015071,  0.005568,  0.003694
  387,   203,  173865.0000,  3437955.0000,  31.03011199,  29.58364104,  -0.474490,  0.620361,  -0.345043,  0.141768,  0.118935,  0.066039,  0.031775,  0.015472,  0.005514,  0.003507
  388,   203,  173895.0000,  3437955.0000,  31.03012030,  29.58395483,  -0.464331,  0.614116,  -0.339729,  0.141688,  0.118346,  0.065504,  0.031775,  0.015660,  0.005729,  0.003426
  389,   203,  173925.0000,  3437955.0000,  31.03012862,  29.58426862,  -0.468480,  0.609852,  -0.335199,  0.141367,  0.117998,  0.065611,  0.031935,  0.015901,  0.005755,  0.003748
  390,   203,  173955.0000,  3437955.0000,  31.03013693,  29.58458240,  -0.474084,  0.615055,  -0.345312,  0.141661,  0.118720,  0.065477,  0.032069,  0.015606,  0.005568,  0.003212
  391,   203,  173985.0000,  3437955.0000,  31.03014524,  29.58489619,  -0.481943,  0.616129,  -0.335938,  0.144686,  0.122575,  0.067056,  0.032042,  0.015928,  0.005568,  0.003748
  392,   203,  174015.0000,  3437955.0000,  31.03015356,  29.58520997,  -0.459394,  0.609851,  -0.331111,  0.144338,  0.122575,  0.066494,  0.032069,  0.016115,  0.005969,  0.003560
  393,   203,  174045.0000,  3437955.0000,  31.03016187,  29.58552376,  -0.479554,  0.607753,  -0.332215,  0.142464,  0.119202,  0.065504,  0.031882,  0.015981,  0.005621,  0.003480
  394,   203,  174075.0000,  3437955.0000,  31.03017018,  29.58583755,  -0.463055,  0.606492,  -0.335571,  0.141688,  0.118613,  0.064915,  0.031962,  0.015901,  0.005836,  0.003774
  395,   203,  174105.0000,  3437955.0000,  31.03017849,  29.58615134,  -0.483954,  0.615052,  -0.348365,  0.140858,  0.118667,  0.064915,  0.032016,  0.015472,  0.005381,  0.003855
  396,   203,  174135.0000,  3437955.0000,  31.03018680,  29.58646512,  -0.462122,  0.609970,  -0.349804,  0.140939,  0.118051,  0.063978,  0.032176,  0.015499,  0.005702,  0.003614
  397,   203,  174165.0000,  3437955.0000,  31.03019511,  29.58677891,  -0.460675,  0.602852,  -0.345272,  0.140644,  0.117034,  0.063202,  0.032176,  0.015660,  0.005782,  0.003560
  398,   203,  174195.0000,  3437955.0000,  31.03020341,  29.58709270,  -0.496260,  0.592253,  -0.332963,  0.140350,  0.116632,  0.062720,  0.032096,  0.016061,  0.005407,  0.003855
  399,   203,  174225.0000,  3437955.0000,  31.03021172,  29.58740648,  -0.481943,  0.594134,  -0.335938,  0.141126,  0.117650,  0.062559,  0.032042,  0.015928,  0.005568,  0.003373
  377,   204,  173565.0000,  3437925.0000,  31.02975858,  29.58051286,  -0.480355,  0.622861,  -0.339367,  0.145436,  0.123967,  0.067270,  0.031694,  0.015633,  0.005488,  0.003881
  378,   204,  173595.0000,  3437925.0000,  31.02976691,  29.58082664,  -0.478153,  0.632184,  -0.329938,  0.149023,  0.129187,  0.070322,  0.031454,  0.015847,  0.005595,  0.003694
  379,   204,  173625.0000,  3437925.0000,  31.02977523,  29.58114042,  -0.484356,  0.631219,  -0.331077,  0.149344,  0.128652,  0.070215,  0.031587,  0.015874,  0.005514,  0.003748
  380,   204,  173655.0000,  3437925.0000,  31.02978355,  29.58145421,  -0.484772,  0.631844,  -0.339356,  0.147872,  0.127501,  0.069412,  0.031748,  0.015660,  0.005434,  0.003400
  381,   204,  173685.0000,  3437925.0000,  31.02979187,  29.58176799,  -0.474094,  0.641688,  -0.356335,  0.147604,  0.126965,  0.069787,  0.032096,  0.015232,  0.005434,  0.003748
  382,   204,  173715.0000,  3437925.0000,  31.02980019,  29.58208178,  -0.470216,  0.625927,  -0.345742,  0.144312,  0.123137,  0.067485,  0.031935,  0.015526,  0.005595,  0.003587
  383,   204,  173745.0000,  3437925.0000,  31.02980851,  29.58239556,  -0.463970,  0.622433,  -0.342046,  0.143134,  0.120541,  0.066601,  0.031614,  0.015499,  0.005675,  0.003560
  384,   204,  173775.0000,  3437925.0000,  31.02981683,  29.58270935,  -0.488608,  0.621987,  -0.339326,  0.143294,  0.121156,  0.067538,  0.031909,  0.015740,  0.005407,  0.003560
  385,   204,  173805.0000,  3437925.0000,  31.02982514,  29.58302313,  -0.485351,  0.623385,  -0.341615,  0.143401,  0.121022,  0.067270,  0.031802,  0.015606,  0.005407,  0.003828
  386,   204,  173835.0000,  3437925.0000,  31.02983346,  29.58333691,  -0.475827,  0.622396,  -0.343892,  0.143268,  0.120086,  0.066708,  0.031802,  0.015526,  0.005514,  0.003721
  387,   204,  173865.0000,  3437925.0000,  31.02984178,  29.58365070,  -0.479141,  0.620623,  -0.338610,  0.142973,  0.120273,  0.066896,  0.031694,  0.015660,  0.005514,  0.003507
  388,   204,  173895.0000,  3437925.0000,  31.02985009,  29.58396448,  -0.464331,  0.613479,  -0.340102,  0.141688,  0.118667,  0.065370,  0.031802,  0.015660,  0.005729,  0.003641
  389,   204,  173925.0000,  3437925.0000,  31.02985841,  29.58427827,  -0.502500,  0.607831,  -0.330735,  0.141528,  0.118158,  0.065959,  0.031989,  0.016088,  0.005327,  0.003426
  390,   204,  173955.0000,  3437925.0000,  31.02986672,  29.58459206,  -0.483951,  0.604865,  -0.328492,  0.141287,  0.118854,  0.065343,  0.031828,  0.016088,  0.005595,  0.003935
  391,   204,  173985.0000,  3437925.0000,  31.02987503,  29.58490584,  -0.460318,  0.606708,  -0.333333,  0.142786,  0.120434,  0.065397,  0.032016,  0.016008,  0.005916,  0.003908
  392,   204,  174015.0000,  3437925.0000,  31.02988334,  29.58521963,  -0.460000,  0.614139,  -0.337117,  0.143268,  0.121210,  0.065397,  0.031534,  0.015633,  0.005782,  0.003507
  393,   204,  174045.0000,  3437925.0000,  31.02989165,  29.58553341,  -0.477387,  0.606952,  -0.335593,  0.141608,  0.118185,  0.064353,  0.031641,  0.015740,  0.005568,  0.003480
  394,   204,  174075.0000,  3437925.0000,  31.02989997,  29.58584720,  -0.483954,  0.608931,  -0.343555,  0.140698,  0.117864,  0.063657,  0.031668,  0.015472,  0.005381,  0.003480
  395,   204,  174105.0000,  3437925.0000,  31.02990827,  29.58616098,  -0.475950,  0.604880,  -0.342728,  0.140002,  0.117543,  0.063389,  0.031882,  0.015606,  0.005541,  0.003453
  396,   204,  174135.0000,  3437925.0000,  31.02991658,  29.58647477,  -0.466834,  0.605520,  -0.338601,  0.141126,  0.117061,  0.063844,  0.031748,  0.015687,  0.005702,  0.003587
  397,   204,  174165.0000,  3437925.0000,  31.02992489,  29.58678856,  -0.494283,  0.599864,  -0.335593,  0.139841,  0.116686,  0.062934,  0.031641,  0.015740,  0.005327,  0.003400
  398,   204,  174195.0000,  3437925.0000,  31.02993320,  29.58710234,  -0.463354,  0.595328,  -0.342634,  0.140323,  0.116124,  0.062158,  0.032203,  0.015767,  0.005782,  0.003560
  399,   204,  174225.0000,  3437925.0000,  31.02994151,  29.58741613,  -0.468870,  0.603022,  -0.345043,  0.141313,  0.117703,  0.062479,  0.031775,  0.015472,  0.005595,  0.003587
  377,   205,  173565.0000,  3437895.0000,  31.02948837,  29.58052252,  -0.474214,  0.632372,  -0.338974,  0.148327,  0.127742,  0.069653,  0.031775,  0.015687,  0.005595,  0.003641
  378,   205,  173595.0000,  3437895.0000,  31.02949670,  29.58083630,  -0.481297,  0.631399,  -0.333707,  0.148541,  0.128250,  0.070376,  0.031828,  0.015901,  0.005568,  0.003801
  379,   205,  173625.0000,  3437895.0000,  31.02950502,  29.58115009,  -0.485499,  0.636980,  -0.334463,  0.149531,  0.129749,  0.071098,  0.031614,  0.015767,  0.005461,  0.003828
  380,   205,  173655.0000,  3437895.0000,  31.02951334,  29.58146387,  -0.485351,  0.642441,  -0.340125,  0.150977,  0.130713,  0.071687,  0.031694,  0.015606,  0.005407,  0.003560
  381,   205,  173685.0000,  3437895.0000,  31.02952166,  29.58177765,  -0.480454,  0.636982,  -0.340079,  0.149157,  0.128625,  0.070857,  0.031909,  0.015713,  0.005514,  0.003641
  382,   205,  173715.0000,  3437895.0000,  31.02952998,  29.58209144,  -0.475777,  0.623813,  -0.334081,  0.144633,  0.123673,  0.068636,  0.031855,  0.015901,  0.005648,  0.003855
  383,   205,  173745.0000,  3437895.0000,  31.02953830,  29.58240522,  -0.468789,  0.612528,  -0.326977,  0.143107,  0.121665,  0.066842,  0.031668,  0.016061,  0.005809,  0.003855
  384,   205,  173775.0000,  3437895.0000,  31.02954661,  29.58271900,  -0.455215,  0.621086,  -0.336318,  0.143187,  0.121692,  0.067913,  0.031962,  0.015874,  0.005943,  0.003748
  385,   205,  173805.0000,  3437895.0000,  31.02955493,  29.58303279,  -0.478475,  0.616097,  -0.327741,  0.143401,  0.121317,  0.067725,  0.031775,  0.016088,  0.005675,  0.003641
  386,   205,  173835.0000,  3437895.0000,  31.02956325,  29.58334657,  -0.477500,  0.622967,  -0.335582,  0.143776,  0.121076,  0.068100,  0.031802,  0.015820,  0.005595,  0.003560
  387,   205,  173865.0000,  3437895.0000,  31.02957156,  29.58366036,  -0.465668,  0.615460,  -0.337098,  0.142786,  0.119363,  0.066012,  0.031694,  0.015713,  0.005729,  0.003694
  388,   205,  173895.0000,  3437895.0000,  31.02957988,  29.58397414,  -0.465000,  0.614093,  -0.340090,  0.141849,  0.118961,  0.065611,  0.031855,  0.015687,  0.005729,  0.003694
  389,   205,  173925.0000,  3437895.0000,  31.02958819,  29.58428792,  -0.482844,  0.604317,  -0.326281,  0.142759,  0.120300,  0.065664,  0.031882,  0.016195,  0.005648,  0.003507
  390,   205,  173955.0000,  3437895.0000,  31.02959651,  29.58460171,  -0.476730,  0.607227,  -0.334090,  0.141929,  0.119015,  0.064299,  0.031480,  0.015713,  0.005568,  0.003507
  391,   205,  173985.0000,  3437895.0000,  31.02960482,  29.58491549,  -0.465347,  0.601481,  -0.330317,  0.142009,  0.118453,  0.063683,  0.031480,  0.015847,  0.005782,  0.003533
  392,   205,  174015.0000,  3437895.0000,  31.02961313,  29.58522928,  -0.480355,  0.604738,  -0.337493,  0.141688,  0.118560,  0.063469,  0.031561,  0.015633,  0.005488,  0.003480
  393,   205,  174045.0000,  3437895.0000,  31.02962144,  29.58554306,  -0.479246,  0.603907,  -0.335218,  0.141474,  0.117944,  0.063737,  0.031614,  0.015740,  0.005541,  0.003560
  394,   205,  174075.0000,  3437895.0000,  31.02962975,  29.58585685,  -0.482536,  0.610337,  -0.347752,  0.141313,  0.118185,  0.063389,  0.031694,  0.015339,  0.005354,  0.003721
  395,   205,  174105.0000,  3437895.0000,  31.02963806,  29.58617063,  -0.493100,  0.596474,  -0.327304,  0.141153,  0.118399,  0.063014,  0.031427,  0.015928,  0.005407,  0.003426
  396,   205,  174135.0000,  3437895.0000,  31.02964637,  29.58648442,  -0.472500,  0.598637,  -0.335590,  0.141340,  0.117462,  0.062800,  0.031694,  0.015767,  0.005648,  0.003480
  397,   205,  174165.0000,  3437895.0000,  31.02965468,  29.58679820,  -0.492958,  0.600685,  -0.339002,  0.140216,  0.116686,  0.062559,  0.031614,  0.015606,  0.005300,  0.003507
  398,   205,  174195.0000,  3437895.0000,  31.02966299,  29.58711199,  -0.496840,  0.592427,  -0.340022,  0.140430,  0.116311,  0.061917,  0.032176,  0.015847,  0.005327,  0.003560
  399,   205,  174225.0000,  3437895.0000,  31.02967129,  29.58742578,  -0.480001,  0.596318,  -0.334832,  0.140992,  0.117917,  0.062666,  0.031802,  0.015847,  0.005568,  0.003533
  377,   206,  173565.0000,  3437865.0000,  31.02921816,  29.58053219,  -0.473555,  0.618107,  -0.325830,  0.145543,  0.125198,  0.067940,  0.031534,  0.016035,  0.005729,  0.003614
  378,   206,  173595.0000,  3437865.0000,  31.02922648,  29.58084597,  -0.486353,  0.623152,  -0.325451,  0.146185,  0.126323,  0.069064,  0.031507,  0.016035,  0.005541,  0.003935
  379,   206,  173625.0000,  3437865.0000,  31.02923481,  29.58115975,  -0.490050,  0.628642,  -0.326966,  0.148273,  0.128250,  0.070322,  0.031614,  0.016035,  0.005488,  0.003801
  380,   206,  173655.0000,  3437865.0000,  31.02924313,  29.58147353,  -0.469288,  0.633241,  -0.329972,  0.149050,  0.128973,  0.071286,  0.031775,  0.016008,  0.005782,  0.003533
  381,   206,  173685.0000,  3437865.0000,  31.02925145,  29.58178731,  -0.462760,  0.635423,  -0.329228,  0.150415,  0.130204,  0.071928,  0.031775,  0.016035,  0.005889,  0.003855
  382,   206,  173715.0000,  3437865.0000,  31.02925977,  29.58210110,  -0.474847,  0.629470,  -0.327741,  0.148086,  0.126912,  0.070750,  0.031775,  0.016088,  0.005729,  0.003614
  383,   206,  173745.0000,  3437865.0000,  31.02926808,  29.58241488,  -0.472119,  0.621053,  -0.333333,  0.143964,  0.121879,  0.068020,  0.031802,  0.015901,  0.005702,  0.003721
  384,   206,  173775.0000,  3437865.0000,  31.02927640,  29.58272866,  -0.460000,  0.622861,  -0.341972,  0.143160,  0.120648,  0.067270,  0.031882,  0.015633,  0.005782,  0.003748
  385,   206,  173805.0000,  3437865.0000,  31.02928472,  29.58304245,  -0.453647,  0.619910,  -0.337091,  0.143000,  0.120139,  0.067083,  0.031748,  0.015740,  0.005916,  0.003774
  386,   206,  173835.0000,  3437865.0000,  31.02929304,  29.58335623,  -0.471464,  0.612672,  -0.336318,  0.142464,  0.120032,  0.066093,  0.031962,  0.015874,  0.005702,  0.003855
  387,   206,  173865.0000,  3437865.0000,  31.02930135,  29.58367001,  -0.468480,  0.608438,  -0.337054,  0.142491,  0.119871,  0.065316,  0.032069,  0.015901,  0.005755,  0.003641
  388,   206,  173895.0000,  3437865.0000,  31.02930967,  29.58398380,  -0.486076,  0.613816,  -0.339336,  0.143348,  0.121424,  0.065664,  0.031855,  0.015713,  0.005434,  0.003614
  389,   206,  173925.0000,  3437865.0000,  31.02931798,  29.58429758,  -0.488081,  0.608452,  -0.335946,  0.143910,  0.122040,  0.065209,  0.031935,  0.015874,  0.005461,  0.003641
  390,   206,  173955.0000,  3437865.0000,  31.02932629,  29.58461136,  -0.480650,  0.602680,  -0.335202,  0.141715,  0.119336,  0.064031,  0.031882,  0.015874,  0.005568,  0.003748
  391,   206,  173985.0000,  3437865.0000,  31.02933461,  29.58492515,  -0.475827,  0.603555,  -0.347582,  0.140430,  0.117328,  0.062800,  0.032069,  0.015526,  0.005514,  0.003908
  392,   206,  174015.0000,  3437865.0000,  31.02934292,  29.58523893,  -0.481109,  0.600544,  -0.342650,  0.141072,  0.117650,  0.063068,  0.032150,  0.015740,  0.005514,  0.003641
  393,   206,  174045.0000,  3437865.0000,  31.02935123,  29.58555271,  -0.493100,  0.598516,  -0.334452,  0.141528,  0.118212,  0.063416,  0.031935,  0.015928,  0.005407,  0.003400
  394,   206,  174075.0000,  3437865.0000,  31.02935954,  29.58586650,  -0.486147,  0.598640,  -0.335211,  0.140350,  0.117302,  0.062907,  0.031721,  0.015794,  0.005461,  0.003641
  395,   206,  174105.0000,  3437865.0000,  31.02936785,  29.58618028,  -0.468005,  0.600273,  -0.335982,  0.141420,  0.117864,  0.062693,  0.031507,  0.015660,  0.005675,  0.003935
  396,   206,  174135.0000,  3437865.0000,  31.02937616,  29.58649407,  -0.468672,  0.600954,  -0.337104,  0.142357,  0.118372,  0.062934,  0.031641,  0.015687,  0.005675,  0.003721
  397,   206,  174165.0000,  3437865.0000,  31.02938446,  29.58680785,  -0.487899,  0.600547,  -0.337493,  0.141313,  0.117971,  0.062639,  0.031561,  0.015633,  0.005381,  0.003480
  398,   206,  174195.0000,  3437865.0000,  31.02939277,  29.58712164,  -0.485499,  0.599184,  -0.336712,  0.142170,  0.119684,  0.062907,  0.031775,  0.015767,  0.005461,  0.003560
  399,   206,  174225.0000,  3437865.0000,  31.02940108,  29.58743542,  -0.469183,  0.602991,  -0.341601,  0.141822,  0.119550,  0.063121,  0.031855,  0.015633,  0.005648,  0.003667
  377,   207,  173565.0000,  3437835.0000,  31.02894795,  29.58054185,  -0.476191,  0.617905,  -0.338202,  0.143776,  0.121317,  0.066762,  0.031882,  0.015767,  0.005595,  0.004015
  378,   207,  173595.0000,  3437835.0000,  31.02895627,  29.58085563,  -0.482413,  0.617876,  -0.340045,  0.144231,  0.121558,  0.066869,  0.032069,  0.015794,  0.005514,  0.003667
  379,   207,  173625.0000,  3437835.0000,  31.02896459,  29.58116941,  -0.489744,  0.628398,  -0.342016,  0.145918,  0.123806,  0.068154,  0.031721,  0.015553,  0.005327,  0.003667
  380,   207,  173655.0000,  3437835.0000,  31.02897291,  29.58148319,  -0.459260,  0.628536,  -0.333709,  0.145811,  0.124904,  0.069358,  0.031668,  0.015820,  0.005862,  0.003533
  381,   207,  173685.0000,  3437835.0000,  31.02898123,  29.58179698,  -0.456360,  0.632473,  -0.341230,  0.146908,  0.126002,  0.069439,  0.031828,  0.015633,  0.005836,  0.003533
  382,   207,  173715.0000,  3437835.0000,  31.02898955,  29.58211076,  -0.476544,  0.629951,  -0.335556,  0.147229,  0.127126,  0.070509,  0.032176,  0.016008,  0.005675,  0.003774
  383,   207,  173745.0000,  3437835.0000,  31.02899787,  29.58242454,  -0.496903,  0.618928,  -0.328142,  0.145355,  0.123512,  0.068689,  0.031962,  0.016168,  0.005434,  0.003881
  384,   207,  173775.0000,  3437835.0000,  31.02900619,  29.58273832,  -0.473940,  0.606345,  -0.323317,  0.143241,  0.120166,  0.066414,  0.031828,  0.016276,  0.005809,  0.003426
  385,   207,  173805.0000,  3437835.0000,  31.02901451,  29.58305210,  -0.489571,  0.602749,  -0.322923,  0.142812,  0.119631,  0.065557,  0.031748,  0.016249,  0.005568,  0.003480
  386,   207,  173835.0000,  3437835.0000,  31.02902282,  29.58336589,  -0.473685,  0.602772,  -0.325868,  0.142143,  0.119443,  0.065022,  0.031694,  0.016115,  0.005755,  0.003962
  387,   207,  173865.0000,  3437835.0000,  31.02903114,  29.58367967,  -0.471237,  0.603954,  -0.332964,  0.142652,  0.120407,  0.065156,  0.032150,  0.016088,  0.005782,  0.003587
  388,   207,  173895.0000,  3437835.0000,  31.02903945,  29.58399345,  -0.479218,  0.603279,  -0.328524,  0.143241,  0.120808,  0.065450,  0.032042,  0.016195,  0.005702,  0.003426
  389,   207,  173925.0000,  3437835.0000,  31.02904777,  29.58430723,  -0.451175,  0.611259,  -0.341928,  0.143321,  0.120728,  0.065129,  0.032042,  0.015713,  0.005943,  0.003614
  390,   207,  173955.0000,  3437835.0000,  31.02905608,  29.58462102,  -0.450307,  0.601484,  -0.338556,  0.141688,  0.118560,  0.063576,  0.032016,  0.015820,  0.005996,  0.003453
  391,   207,  173985.0000,  3437835.0000,  31.02906439,  29.58493480,  -0.477273,  0.597938,  -0.343803,  0.140216,  0.117596,  0.062238,  0.032069,  0.015660,  0.005541,  0.003641
  392,   207,  174015.0000,  3437835.0000,  31.02907270,  29.58524858,  -0.471981,  0.596587,  -0.334834,  0.140564,  0.117569,  0.062613,  0.031748,  0.015820,  0.005675,  0.003453
